395	19.2 	37.6 	43.1 
407	61.7 	14.4 	23.9 
412	61.7 	14.4 	23.9 
413	61.7 	14.4 	23.9 
414	61.7 	14.4 	23.9 
415	61.7 	14.4 	23.9 
417	61.7 	14.4 	23.9 
418	61.7 	14.4 	23.9 
419	61.7 	14.4 	23.9 
420	61.7 	14.4 	23.9 
421	61.7 	14.4 	23.9 
422	61.7 	14.4 	23.9 
423	61.7 	14.4 	23.9 
424	61.7 	14.4 	23.9 
426	61.7 	14.4 	23.9 
427	53.6 	15.8 	30.6 
428	53.6 	15.8 	30.6 
429	53.6 	15.8 	30.6 
430	53.6 	15.8 	30.6 
432	53.6 	15.8 	30.6 
434	53.6 	15.8 	30.6 
436	53.6 	15.8 	30.6 
437	53.6 	15.8 	30.6 
440	40.1 	21.5 	38.4 
442	40.1 	21.5 	38.4 
443	40.1 	21.5 	38.4 
445	40.1 	21.5 	38.4 
446	40.1 	21.5 	38.4 
447	40.1 	21.5 	38.4 
450	40.1 	21.5 	38.4 
451	40.1 	21.5 	38.4 
452	36.4 	37.2 	26.4 
453	36.4 	37.2 	26.4 
454	36.4 	37.2 	26.4 
455	36.4 	37.2 	26.4 
456	36.4 	37.2 	26.4 
457	36.4 	37.2 	26.4 
458	36.4 	37.2 	26.4 
459	36.4 	37.2 	26.4 
461	36.4 	37.2 	26.4 
463	34.2 	15.5 	50.2 
464	34.2 	15.5 	50.2 
466	55.2 	21 	23.8 
467	81.6 	6.8 	11.7 
468	81.6 	6.8 	11.7 
469	81.6 	6.8 	11.7 
470	81.6 	6.8 	11.7 
471	81.6 	6.8 	11.7 
472	81.6 	6.8 	11.7 
473	81.6 	6.8 	11.7 
474	23.3 	26 	50.7 
476	48.5 	30.8 	20.7 
476	48.5 	30.8 	20.7 
477	12.8 	21.6 	65.5 
478	12.8 	21.6 	65.5 
479	12.8 	21.6 	65.5 
480	12.8 	21.6 	65.5 
481	28.7 	18.4 	52.9 
482	28.7 	18.4 	52.9 
483	28.7 	18.4 	52.9 
485	28.7 	18.4 	52.9 
488	28.7 	18.4 	52.9 
489	28.7 	18.4 	52.9 
490	28.7 	18.4 	52.9 
491	28.7 	18.4 	52.9 
492	28.7 	18.4 	52.9 
493	28.7 	18.4 	52.9 
494	28.7 	18.4 	52.9 
495	28.7 	18.4 	52.9 
496	28.7 	18.4 	52.9 
497	28.7 	18.4 	52.9 
498	28.7 	18.4 	52.9 
499	28.7 	18.4 	52.9 
500	28.7 	18.4 	52.9 
501	28.7 	18.4 	52.9 
503	28.7 	18.4 	52.9 
505	28.7 	18.4 	52.9 
506	28.7 	18.4 	52.9 
507	28.7 	18.4 	52.9 
508	28.7 	18.4 	52.9 
509	28.7 	18.4 	52.9 
510	28.7 	18.4 	52.9 
511	28.7 	18.4 	52.9 
512	28.7 	18.4 	52.9 
513	28.7 	18.4 	52.9 
514	28.7 	18.4 	52.9 
515	28.7 	18.4 	52.9 
517	28.7 	18.4 	52.9 
518	28.7 	18.4 	52.9 
519	28.7 	18.4 	52.9 
520	28.7 	18.4 	52.9 
522	28.7 	18.4 	52.9 
523	28.7 	18.4 	52.9 
524	28.7 	18.4 	52.9 
525	28.7 	18.4 	52.9 
527	28.7 	18.4 	52.9 
528	28.7 	18.4 	52.9 
529	28.7 	18.4 	52.9 
530	28.7 	18.4 	52.9 
531	28.7 	18.4 	52.9 
532	28.7 	18.4 	52.9 
533	28.7 	18.4 	52.9 
534	28.7 	18.4 	52.9 
536	28.7 	18.4 	52.9 
537	28.7 	18.4 	52.9 
538	28.7 	18.4 	52.9 
539	28.7 	18.4 	52.9 
540	28.7 	18.4 	52.9 
542	28.7 	18.4 	52.9 
544	28.7 	18.4 	52.9 
546	28.7 	18.4 	52.9 
548	28.7 	18.4 	52.9 
549	28.7 	18.4 	52.9 
550	28.7 	18.4 	52.9 
551	28.7 	18.4 	52.9 
552	28.7 	18.4 	52.9 
554	28.7 	18.4 	52.9 
555	28.7 	18.4 	52.9 
556	28.7 	18.4 	52.9 
557	28.7 	18.4 	52.9 
558	28.7 	18.4 	52.9 
559	28.7 	18.4 	52.9 
560	44.7 	20.6 	34.8 
561	44.7 	20.6 	34.8 
562	44.7 	20.6 	34.8 
563	44.7 	20.6 	34.8 
564	44.7 	20.6 	34.8 
566	40.4 	14.8 	44.6 
567	40.4 	14.8 	44.6 
568	40.4 	14.8 	44.6 
569	40.4 	14.8 	44.6 
570	40.4 	14.8 	44.6 
571	40.4 	14.8 	44.6 
572	40.4 	14.8 	44.6 
573	40.4 	14.8 	44.6 
575	40.4 	14.8 	44.6 
